No,District,NRSC,GSI,New,Type_of_sl,Length,Width,Area,Building_I,Road_impac,Impact_Agr,LU_2010,LU_2018,Specific_r,Remarks,POINT_X,POINT_Y,Reclass_Sl,RASTERVALU,Rainfall(mm),Normal(mm),%increase
0,Idukki,N,N,Y,SS,15,11,165.0,0,C,SPL,FMP,SPL,10,,76.975188179,10.089885858,2,14.2829723358,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,1656.28,0,D,TEA,TEA,TEA,3/10,,77.033834172,10.061010611,3,19.1429977417,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,50,24,1200.0,0,D,TEA,TEA,TEA,3/10,,77.053261199,10.096843967,4,20.7028160095,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,33,7,231.0,0,D,TEA,TEA,TEA,,,77.034057605,10.064404811,1,5.87199306488,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,51,11,561.0,0,N,TEA,TEA,TEA,,,77.052345289,10.098820834,3,16.9397945404,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,333,10,3330.0,0,D,GMC,SPL,GMC,10,,76.982895523,10.093635243,3,18.4727516174,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,19,12,228.0,0,D,TEA,TEA,TEA,4,,77.045147809,10.066919166,3,18.6586494446,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,39,12,468.0,0,D,FMP,FMP,FMP,,,77.03541266,10.061868327,2,12.6400327682,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,32,12,384.0,0,D,TEA,TEA,TEA,,,77.032928644,10.065029085,2,10.4001159668,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,13,8,104.0,0,C,TEA,TEA,TEA,,,77.035591918,10.065527941,4,21.6932983398,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,29,10,290.0,0,N,TEA,TEA,TEA,,,77.03252143,10.064696437,4,20.0871524811,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,8,4,32.0,0,C,TEA,TEA,TEA,,,77.032968473,10.065185005,3,16.0220909119,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,7,6,42.0,0,C,TEA,TEA,TEA,,,77.030234936,10.073551262,4,23.0291862488,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,12,8,96.0,0,D,TEA,TEA,TEA,,,77.027757491,10.069872868,1,6.22328519821,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,32,9,288.0,0,N,TEA,TEA,TEA,,,77.027992565,10.068942778,1,6.95687913895,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,5,4,20.0,0,C,TEA,TEA,TEA,,,77.034582369,10.074813829,5,25.2528877258,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,7,5,35.0,0,C,TEA,TEA,TEA,10,,77.040744513,10.070693586,1,2.10222887993,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,43,8,344.0,0,C,BSL,FCP,BSL,,,77.042241722,10.073541998,3,16.0220909119,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,7,5,35.0,0,C,TEA,TEA,TEA,,,77.036316735,10.075053884,5,26.4898967743,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,48,8,384.0,0,D,TEA,TEA,TEA,10,,77.039909489,10.070803147,2,14.3397989273,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,53,10,530.0,0,N,TEA,TEA,TEA,,,77.041821989,10.070173599,4,23.1765518188,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,30,6,180.0,0,N,SPL,TEA,SPL,8,,77.040126625,10.070626493,4,22.6339435577,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,39,16,624.0,0,D,TEA,TEA,TEA,3,,77.042225657,10.070534139,4,23.6864204407,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,26,12,312.0,0,D,TEA,TEA,TEA,,,77.042424728,10.06680247,3,19.1007575989,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,38,12,456.0,0,N,TEA,TEA,TEA,3,,77.044319394,10.068531589,3,18.5375728607,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,24,8,192.0,0,N,FCP,FCP,FCP,,,77.039644834,10.072759662,2,12.7013206482,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,21,5,105.0,0,N,SPL,TEA,SPL,8,,77.040277065,10.070525079,3,16.102563858,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,18,8,144.0,0,N,TEA,TEA,TEA,10,,77.044126649,10.067455529,4,20.8827266693,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,50,5,250.0,0,D,FMP,FMP,FMP,10,FMP/TEA,77.043484519,10.065764013,4,24.6805801392,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,83,10,830.0,0,D,TEA,TEA,TEA,,,77.044006913,10.066067716,4,20.1243476868,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,17,9,153.0,0,N,SPL,FMP,SPL,,,77.044680721,10.066354435,2,13.261759758,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,25,7,175.0,0,C,TEA,FMP,TEA,10,,77.044950468,10.066180084,5,25.4723014832,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,136,16,2176.0,0,D,TEA,TEA,TEA,3,,77.057376636,10.074186191,4,24.4430351257,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,26,10,260.0,0,N,SPL,FMP,SPL,,,77.044255938,10.066480233,2,13.3275165558,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,47,9,423.0,0,C,TEA,TEA,TEA,,,77.042266551,10.064962719,2,11.3726053238,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,23,8,184.0,2,N,TEA,TEA,TEA,,,77.04494893,10.069856638,2,14.4982261658,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,17,12,204.0,0,D,GMC,SPL,GMC,,,77.058935179,10.079349187,3,19.6765441895,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,60,13,780.0,0,C,TEA,BSL,TEA,,,77.045305423,10.084525258,4,22.9636745453,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,14,8,112.0,0,C,TEA,TEA,TEA,,,77.058571321,10.073981817,2,14.4526672363,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,36,11,396.0,0,D,TEA,TEA,TEA,,,77.039909406,10.087918232,3,15.1623401642,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,10,220.0,0,C,SPL,FMP,SPL,10,,76.976326106,10.089113982,2,14.3397989273,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,32,10,320.0,0,C,SPL,TEA,SPL,,,77.041765288,10.103944578,4,22.3494281769,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,144,10,1440.0,0,C,TEA,TEA,TEA,,,77.040218388,10.103787062,4,24.1015834808,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,36,6,216.0,0,C,BSL,FCP,BSL,,,77.045014812,10.099761719,4,20.7050495148,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,34,6,204.0,0,N,TEA,TEA,TEA,,,77.040053104,10.10188182,3,15.8785018921,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,73,7,511.0,0,N,TEA,TEA,TEA,,,77.036230467,10.102310521,6,33.4905433655,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,34,7,238.0,0,C,TEA,TEA,TEA,,,77.042064681,10.101497241,4,23.7232723236,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,139,23,3197.0,0,C,FMP,FMP,FMP,,,77.001224615,10.089267469,5,29.4112091064,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,13,3,39.0,0,N,TEA,TEA,TEA,,,77.040621563,10.073920459,2,14.0964345932,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,52,8,416.0,0,N,SPL,SPL,SPL,,,77.036245191,10.102030296,5,26.5348167419,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,75,15,1125.0,0,C,SPL,FMP,SPL,,,76.974786429,10.090115956,4,22.7302589417,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,27,5,135.0,0,C,GMC,FMP,GMC,,,76.973609286,10.087856512,2,14.4104633331,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,30,12,360.0,0,N,SPL,FMP,SPL,,,76.976850884,10.087129719,3,16.679271698,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,25,8,200.0,0,C,FMP,FMP,FMP,,,76.976540713,10.087624476,1,8.58131504059,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,4,88.0,0,N,SPL,FMP,SPL,,,76.979813497,10.08345178,2,11.1817750931,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,21,4,84.0,0,N,SPL,FMP,SPL,,,76.97968697,10.083455892,2,11.1817750931,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,16,5,80.0,0,C,BSL,FMP,BSL,,,76.978833677,10.082471122,6,33.1761207581,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,20,7,140.0,0,N,FMP,FMP,FMP,,,77.004799676,10.096028355,3,18.6586494446,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,48,7,336.0,0,C,TEA,TEA,TEA,,,77.008420376,10.096194134,3,17.1012020111,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,77,22,1694.0,0,N,SPL,SPL,SPL,,,76.985054387,10.092826995,4,23.3884849548,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,26,79,2054.0,0,N,SPL,SPL,SPL,,,76.983870794,10.093960718,3,15.1124801636,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,65,24,1560.0,0,N,SPL,SPL,SPL,,,76.984308876,10.092637991,6,32.8840026855,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,29,5,145.0,0,C,BSL,FMP,BSL,,,76.978150303,10.082450249,1,6.16175174713,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,162,11,1782.0,0,D,SPL,SPL,SPL,,,76.982405145,10.092829914,6,32.9941558838,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,100,7,700.0,0,N,SPL,SPL,SPL,,,76.983670428,10.09369339,4,23.7030143738,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,102,8,816.0,0,N,SPL,SPL,SPL,,,76.983376469,10.09351637,3,19.0409164429,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,205,12,2460.0,0,C,TEA,BRS,BRS,,,76.979844894,10.093419871,7,39.2960357666,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,137,18,2466.0,0,D,FCP,FCP,FCP,4,,76.981449437,10.083919053,3,15.9504928589,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,70,27,1890.0,4,C,TEA,TEA,TEA,2,Around 230 numbers of tea plants washed away,77.029927342,10.089979013,2,11.3171205521,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,52,34,1768.0,0,N,TEA,TEA,TEA,,,77.048351286,10.094623985,4,20.803030014,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,0,0,2795.97,0,C,FMP,FMP,FMP,,,77.026808457,10.101449539,6,32.1697845459,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,18,17,306.0,0,C,TEA,BSL,TEA,2,Kurumala-Kallar road blocked,77.0265767,10.088513207,1,5.43768978119,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,264,8,2112.0,0,N,FCP,FCP,FCP,,,76.922264271,10.098689357,2,12.3914470673,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,48,13,624.0,0,C,TEA,TEA,TEA,,,77.069441781,10.071392717,3,18.9053668976,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,41,12,492.0,0,D,SPL,GMC,SPL,3,,77.159511747,10.071350703,3,19.6142024994,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,17,9,153.0,0,N,TEA,TEA,TEA,,,77.160647463,10.067111624,6,33.9319000244,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,41,7,287.0,0,C,GMC,GMC,GMC,,,77.159120204,10.095997678,7,37.311290741,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,16,9,144.0,0,C,TEA,TEA,TEA,,,77.159123288,10.065322059,1,9.59307670593,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,12,4,48.0,0,N,TEA,TEA,TEA,,,77.142397992,10.059464053,2,10.2203969955,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,19,8,152.0,0,D,TEA,TEA,TEA,,,77.158451863,10.066611802,2,14.0457191467,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,37,10,370.0,0,C,TEA,TEA,TEA,,,77.131246817,10.04690269,5,27.949344635,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,16,7,112.0,0,N,TEA,TEA,TEA,,,77.132814231,10.045705663,3,15.9254970551,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,15,5,75.0,0,N,SPL,SPL,SPL,,,77.132304464,10.056980062,4,23.1841697693,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,101,10,1010.0,0,C,FMP,FMP,FMP,,,77.150795524,10.100614721,7,36.96144104,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,159,29,4611.0,0,N,TEA,TEA,TEA,,,77.12466094,10.05989388,2,12.8470602036,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,43,8,344.0,0,D,TEA,TEA,TEA,,,77.127109351,10.063769222,4,22.0084152222,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,15,330.0,0,D,SPL,SPL,SPL,,,77.118353667,10.079625815,2,13.2345743179,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,42,6,252.0,0,N,SPL,SPL,SPL,,,77.120260276,10.07426272,6,32.4499092102,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,33,8,264.0,0,N,TEA,TEA,TEA,10,,77.094218867,10.05758575,4,21.1367321014,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,58,10,580.0,0,N,TEA,BSL,TEA,,,77.122826624,10.074487376,4,23.0848484039,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,112,19,2128.0,0,D,TEA,TEA,TEA,,,77.159415811,10.097437524,4,21.3844490051,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,100,13,28600.0,0,C,BSL,TEA,BSL,4,,77.161038055,10.070391124,2,13.4311962128,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,73,15,1095.0,5,D,N,BUI,BUI,1,"PHC road damaged, electric pole damaged. Debris material got accumulated at the backside of the house of Danas, Puthen veedu located 300m downstream.",77.109713623,10.067771007,4,21.2643222809,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,18,14,252.0,4,N,FMP,FMP,FMP,1,,77.109676513,10.067101591,3,16.3319950104,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,"Pavithram home stay, located at the right flank partially damaged, Kitchen and backside damaged.",77.10545,10.06168,1,6.53030538559,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,RUB,RUB,RUB,,,77.10673,10.06897,5,25.8831291199,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,18,13,234.0,0,C,RUB,RUB,RUB,,,77.129341934,10.081355145,3,16.2193031311,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,246,72,17712.0,0,D,TEA,TEA,TEA,3,,77.079270741,10.080668492,4,20.7963695526,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,185,27,4995.0,0,D,GMC,GMC,GMC,10,,77.13086957,10.097974586,7,38.2679252625,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,273,105,28665.0,0,D,FCP,FCP,FCP,,,77.106709739,10.072006393,4,21.7267723083,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,126,18,2268.0,0,C,RUB,RUB,RUB,,,77.132970627,10.092895656,4,21.8142986298,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,125,12,1500.0,0,D,SPL,SPL,SPL,,,77.098051682,10.076573242,6,33.2750930786,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,28,17,476.0,0,D,FMP,FMP,FMP,4/10,,77.114491683,10.090717307,3,19.1727409363,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,130,8,1040.0,0,N,FMP,FMP,FMP,10,,76.938858169,10.06385558,6,34.1944122314,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,174,11,1914.0,0,N,SPL,SPL,SPL,,,76.925770224,10.075995013,2,11.9292516708,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,4275.0,0,N,N,FDN,FDN,,,76.910870056,10.077267504,3,15.7364969254,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,1950.0,0,N,SPL,SPL,SPL,,,76.923762384,10.087607796,4,24.8238506317,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,0,0,2119.0,0,N,SPL,SPL,SPL,10,,76.934111332,10.066547017,4,21.4441623688,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,925.0,0,N,N,BUI,BUI,1,The slide occur in the cultivated land.,76.93183,10.06317,1,7.61058616638,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,N,FMP,FMP,FMP,,The slide occur in the cultivated land.,76.92633,10.06089,1,5.9732298851,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,C,FMP,FMP,FMP,1/2, Peechad - Kudakallukudi road blocked.,76.93006,10.06013,5,27.9038639069,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,7,5,35.0,0,N,FCP,FCP,FCP,3,,77.078379876,10.085541685,5,28.6005401611,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,25,30,750.0,0,C,N,CSB,CSB,,,77.061397239,10.089555789,4,20.6244106293,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,1817.55,0,N,FMP,SPL,FMP,,,76.887860074,10.077780607,6,33.7372093201,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,366,8,2928.0,0,D,BSL,FCP,BSL,,,77.020091678,10.081227858,8,42.5066146851,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,241,3,723.0,0,N,BSL,SPL,BSL,,,77.020534319,10.081345987,5,28.7634544373,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,RF,236,16,3776.0,0,N,TEA,SNA,SNA,,,77.013231564,10.081790203,5,28.1356315613,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,RF,489,11,5379.0,0,C,SPL,SPL,SPL,10,,77.001229841,10.075284878,6,30.3787097931,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,16,34,531.39,0,C,FMP,FMP,FMP,2,Kallar - Mankulam road blocked.,76.951,10.08121,3,16.2498550415,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,39648.0,1,C,BSL,BSL,BSL,2,Munnar - Madurai NH damaged and blocked.,77.073147649,10.08107919,2,13.662109375,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,48,9,432.0,0,N,SPL,FMP,SPL,,,77.176280489,10.05540767,7,36.4015350342,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,42,15,630.0,0,N,TEA,TEA,TEA,,,77.187906642,10.059374488,4,21.5713443756,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,213,20,4260.0,0,C,FMP,FMP,FMP,,The NRSC is smaller than the actual DF area,77.176213105,10.056047845,5,29.8913116455,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,997,24,23928.0,0,D,SPL,SPL,SPL,4/10,,77.188055134,10.063068075,7,36.4548683167,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,110,19,2090.0,0,N,SPL,SPL,SPL,,,76.984262516,10.072318829,8,43.2384605408,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,405,20,8100.0,0,D,N,FDN,FDN,,,76.995844279,10.076887313,2,10.8473968506,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,23,11,253.0,0,D,TEA,TEA,TEA,,,77.048000092,10.076046324,3,17.2607364655,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,131,35,4585.0,0,N,GMC,GMC,GMC,2/5,,77.098935525,10.069799402,2,13.5793504715,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,31,18,558.0,1,C,SPL,SPL,SPL,,,77.10294,10.06519,3,16.1948108673,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,22,13,286.0,0,N,N,BUI,BUI,1,,77.10303,10.06356,2,10.5864982605,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,227,20,4540.0,0,D,FCP,FCP,FCP,,,77.139341496,10.066451515,4,24.1087722778,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,50,8,400.0,0,D,TEA,CSV,CSB,2,,77.037798585,10.062586184,5,28.1734790802,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,218,22,4796.0,0,D,TEA,TEA,TEA,,,77.000747906,10.067428473,2,10.6461830139,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,35,15,525.0,0,C,TEA,TEA,TEA,,"Munnar-Mulakkad to Mankulam road blocked, Kutcha road (Tata tea private road damaged)",77.03537,10.061,4,20.9003810883,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,16,12,192.0,0,C,TEA,TEA,TEA,,,77.05293855,10.07185723,3,15.3924789429,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,18,16,288.0,0,C,TEA,TEA,TEA,,,77.053103663,10.071854983,3,15.3924789429,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,71,10,710.0,0,D,TEA,TEA,TEA,3,,77.028858268,10.070975319,1,8.15758037567,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,337,8,2696.0,0,N,TEA,TEA,TEA,,,77.036987425,10.067684929,2,11.0778808594,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,28,8,224.0,0,N,TEA,TEA,TEA,,,77.035991595,10.067724422,2,13.8996295929,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,78,35,2730.0,0,D,TEA,TEA,TEA,3,,77.034023198,10.071402181,1,5.30543708801,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,71,13,923.0,0,D,FCP,FCP,FCP,,,77.072712511,10.071238382,3,17.1669483185,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,7,154.0,0,N,TEA,TEA,TEA,,,77.029446117,10.070062263,3,16.0747623444,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,24,7,168.0,0,C,TEA,TEA,TEA,4,,77.04520508,10.065764019,3,16.2315330505,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,15,9,135.0,0,N,SPL,SPL,SPL,,,77.046471956,10.06752523,1,3.41965079308,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,15,11,165.0,0,C,TEA,TEA,TEA,,,77.045038897,10.065725702,4,24.9828853607,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,5,110.0,0,C,TEA,TEA,TEA,,,77.046673494,10.069255809,3,18.1813468933,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,30,15,450.0,0,D,TEA,TEA,TEA,4,,77.046946833,10.069272943,3,18.7608985901,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,25,6,150.0,0,D,TEA,TEA,TEA,4,,77.046862607,10.069262148,3,18.7608985901,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,23,4,92.0,0,C,TEA,TEA,TEA,,,77.046431249,10.06919825,3,16.1272258759,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,49,16,784.0,0,D,TEA,TEA,TEA,,,77.067616128,10.067038651,1,9.30533504486,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,66,13,858.0,0,N,N,FDN,FDN,,,77.14427442,10.063716959,7,35.4110031128,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,32,26,832.0,1,N,GMC,SPL,GMC,1,,77.105996532,10.068257959,4,22.5548763275,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,,77.10592,10.06725,1,8.40430831909,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,134,5,670.0,0,C,N,GNA,BRO,,,77.046247757,10.053347891,6,31.1728744507,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,73,48,3504.0,0,C,BSL,SPL,BSL,,Munnar- Cochin road (NH-85) blocked,77.065590646,10.066827654,3,18.6586494446,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,,77.10432,10.0623,4,23.9716415405,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,7641.14,0,N,N,BRF,BRF,10,The slide occur in the cultivated land.,76.831216641,10.064819351,7,37.8336868286,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,20,11,220.0,0,N,SPL,SPL,SPL,10,,77.157758022,10.060194949,2,14.8567914963,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,11,11,121.0,0,D,TEA,TEA,TEA,,,77.159314853,10.060484067,3,18.2237205505,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,2201.6,0,N,GMC,GMC,GMC,,,76.920869935,10.058612522,7,35.9919090271,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,219,75,16425.0,0,N,FMP,FMP,FMP,,,77.120849118,9.869336456,3,18.9053668976,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,195,12,2340.0,0,N,FMP,FMP,FMP,,,77.139242298,9.866770676,4,20.4958457947,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,52,7,364.0,0,N,FMP,FMP,FMP,,,77.139889136,9.866577631,5,25.973033905,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,137,18,2466.0,1,N,FMP,FMP,FMP,,,77.177417877,10.015636046,4,21.2836914063,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,961.04,0,N,FMP,FMP,FMP,,,77.205525642,10.008033677,5,29.0048542023,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,132,15,1980.0,0,N,SPL,SPL,SPL,,,77.126148675,9.999934838,6,31.5423927307,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,105,9,945.0,0,N,GMC,SPL,GMC,,,77.12476106,10.000104457,6,33.616859436,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,118,15,1770.0,0,N,SPL,SPL,SPL,10,,77.125447906,9.999775727,5,28.1258049011,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,94,12,1128.0,0,N,SPL,SPL,SPL,10,,77.12633021,10.000052687,6,33.425491333,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,103,9,927.0,0,N,SPL,SPL,SPL,10,,77.126574697,10.000028167,7,35.420917511,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,4280.54,0,N,FMP,FMP,FMP,,,77.142906497,10.008106973,6,34.8056640625,3211.1,1749.1,83.58%
